47196;Pushing Two Fingers Away
68682;Turning Hand Clockwise
136774;Drumming Fingers
99635;Pulling Hand In
50097;Swiping Up
91710;Doing other things
14750;Swiping Left
22409;Rolling Hand Forward
133473;Drumming Fingers
92928;Stop Sign
29936;Rolling Hand Backward
135423;Pulling Hand In
27799;Swiping Left
26967;Rolling Hand Forward
142329;Zooming Out With Two Fingers
115804;Pulling Hand In
114053;Zooming Out With Two Fingers
10020;Pulling Hand In
11237;Sliding Two Fingers Down
93997;Rolling Hand Backward
59853;Turning Hand Counterclockwise
9482;Thumb Down
126509;No gesture
71287;Zooming Out With Full Hand
99242;Pushing Hand Away
78163;No gesture
132062;Thumb Up
18734;Zooming Out With Full Hand
60386;Pulling Two Fingers In
124190;Swiping Up
49507;Zooming In With Two Fingers
36588;Pulling Two Fingers In
25191;Sliding Two Fingers Right
74358;Sliding Two Fingers Right
93190;Stop Sign
147861;Pulling Hand In
80137;Pushing Two Fingers Away
77217;Turning Hand Clockwise
59508;Shaking Hand
118238;Pulling Two Fingers In
142094;Sliding Two Fingers Left
41521;Pushing Two Fingers Away
21578;Rolling Hand Forward
45427;Zooming Out With Full Hand
34507;Thumb Up
93612;Zooming Out With Two Fingers
131670;Shaking Hand
39178;Zooming Out With Full Hand
4535;Zooming Out With Two Fingers
111600;Sliding Two Fingers Right
10084;Doing other things
38180;Pushing Hand Away
148001;Swiping Left
90032;Zooming In With Two Fingers
25082;Drumming Fingers
77870;Swiping Right
45252;Pulling Two Fingers In
2219;Zooming Out With Full Hand
139417;Stop Sign
20996;Doing other things
67388;Sliding Two Fingers Left
11689;Zooming In With Two Fingers
7059;Rolling Hand Backward
108305;Turning Hand Counterclockwise
129348;Zooming Out With Full Hand
36246;Swiping Left
136033;Swiping Down
60819;Zooming Out With Two Fingers
8287;Thumb Down
54949;Drumming Fingers
67888;Zooming In With Full Hand
46647;Zooming In With Full Hand
101517;Swiping Right
94515;Sliding Two Fingers Left
70830;Pushing Hand Away
4474;Swiping Right
38779;Zooming In With Two Fingers
34676;Drumming Fingers
11246;Pulling Hand In
78307;Sliding Two Fingers Up
3421;Zooming In With Full Hand
3047;Rolling Hand Backward
17318;Drumming Fingers
83137;Stop Sign
138685;Doing other things
63065;Zooming In With Full Hand
68206;Zooming Out With Full Hand
100780;Pulling Hand In
110399;Pulling Hand In
8374;Zooming In With Full Hand
104168;Turning Hand Counterclockwise
37505;Zooming Out With Two Fingers
48169;Thumb Down
41958;Swiping Down
132859;Stop Sign
53798;Swiping Left
65754;Stop Sign
41483;Pushing Hand Away
31701;Stop Sign
112189;Zooming Out With Full Hand
127480;Sliding Two Fingers Right
99063;Swiping Right
101799;Sliding Two Fingers Up
13390;Swiping Up
77734;Pulling Hand In
11866;Zooming In With Full Hand
103647;Swiping Down
79229;Swiping Right
75361;Zooming In With Full Hand
48275;Shaking Hand
95507;Turning Hand Clockwise
139535;Shaking Hand
59289;Thumb Up
16598;Pushing Hand Away
51387;Zooming In With Two Fingers
3092;Stop Sign
110558;Sliding Two Fingers Left
139088;Swiping Left
102334;Zooming In With Two Fingers
64419;Thumb Up
104050;Doing other things
117880;Sliding Two Fingers Up
96499;Drumming Fingers
95412;Pulling Two Fingers In
82290;Doing other things
2294;Stop Sign
136024;Sliding Two Fingers Right
124089;Doing other things
133098;Sliding Two Fingers Left
65229;Stop Sign
75914;Zooming In With Two Fingers
72611;Stop Sign
128313;Rolling Hand Forward
12938;No gesture
109850;Pulling Two Fingers In
109563;Rolling Hand Forward
15488;No gesture
29738;Doing other things
97658;Swiping Up
126406;Swiping Up
35452;Swiping Up
37870;Pulling Hand In
122083;Pulling Two Fingers In
113845;Pushing Hand Away
31767;Thumb Up
130010;Sliding Two Fingers Right
31747;Swiping Up
107412;Sliding Two Fingers Down
37174;Sliding Two Fingers Left
72453;Thumb Up
106662;Pushing Two Fingers Away
104516;Pulling Two Fingers In
93932;Rolling Hand Forward
38308;Rolling Hand Forward
5420;Rolling Hand Forward
145629;Rolling Hand Backward
86910;Drumming Fingers
89663;Sliding Two Fingers Down
8292;Thumb Up
69502;Zooming Out With Full Hand
117187;Sliding Two Fingers Right
103491;Swiping Down
118817;Swiping Down
88880;Pushing Two Fingers Away
97239;Doing other things
126283;Swiping Left
92855;Sliding Two Fingers Right
98247;Thumb Down
109996;Drumming Fingers
11178;Doing other things
145217;Rolling Hand Backward
48985;Thumb Down
6448;Sliding Two Fingers Right
38695;Zooming In With Full Hand
28329;Pushing Two Fingers Away
56396;Zooming In With Full Hand
303;Pulling Two Fingers In
136314;Swiping Up
67501;Stop Sign
56580;Sliding Two Fingers Down
31094;Drumming Fingers
108784;Turning Hand Counterclockwise
88344;Swiping Down
35775;Drumming Fingers
131949;Doing other things
138048;No gesture
44008;Sliding Two Fingers Up
134702;Sliding Two Fingers Up
4032;Sliding Two Fingers Right
96670;No gesture
64403;Sliding Two Fingers Left
111795;Zooming In With Full Hand
140634;Turning Hand Counterclockwise
104804;Thumb Down
14181;Pushing Two Fingers Away
141418;Swiping Right
56596;Pushing Two Fingers Away
125972;Swiping Down
55904;Pulling Two Fingers In
26396;Doing other things
143342;Zooming In With Full Hand
115270;Sliding Two Fingers Up
19921;Swiping Left
51230;Sliding Two Fingers Right
25965;Zooming In With Full Hand
128549;Rolling Hand Backward
21548;Turning Hand Counterclockwise
12216;Rolling Hand Forward
90890;Zooming Out With Two Fingers
62688;Stop Sign
103526;Swiping Right
10959;No gesture
100849;Thumb Up
136863;Swiping Up
54925;Turning Hand Clockwise
71493;Sliding Two Fingers Down
76111;Pulling Two Fingers In
103155;Zooming Out With Two Fingers
11779;Pulling Hand In
75755;Sliding Two Fingers Right
133261;Zooming Out With Two Fingers
17159;Sliding Two Fingers Right
87333;Doing other things
55854;Shaking Hand
123757;Doing other things
62285;Pulling Two Fingers In
52309;Pulling Two Fingers In
143261;Pulling Hand In
41033;Thumb Up
132528;Swiping Right
45077;Thumb Down
1830;Shaking Hand
148072;Thumb Down
46827;Swiping Left
127381;Rolling Hand Forward
98413;Zooming Out With Two Fingers
69298;Pulling Two Fingers In
112386;Swiping Right
20378;Swiping Right
69360;Sliding Two Fingers Down
50966;Drumming Fingers
134241;Swiping Right
130491;Drumming Fingers
39294;Zooming Out With Two Fingers
7633;Zooming Out With Full Hand
69828;Sliding Two Fingers Down
134036;Swiping Up
50374;Zooming In With Full Hand
90417;Sliding Two Fingers Right
78463;Sliding Two Fingers Right
106250;Rolling Hand Forward
31912;No gesture
132768;Pushing Two Fingers Away
81019;Sliding Two Fingers Up
83484;Shaking Hand
97148;Swiping Up
30850;Rolling Hand Forward
51967;Swiping Up
46695;Zooming Out With Full Hand
20361;Zooming Out With Full Hand
126132;Shaking Hand
19446;Rolling Hand Forward
37966;Pulling Two Fingers In
108407;Sliding Two Fingers Up
48678;Zooming In With Two Fingers
86490;Swiping Right
134791;Pushing Two Fingers Away
49474;Pushing Two Fingers Away
67071;Swiping Left
90821;Pushing Two Fingers Away
63597;Doing other things
133882;Stop Sign
61659;Sliding Two Fingers Left
144284;Pushing Hand Away
84317;Rolling Hand Forward
116474;Swiping Right
90889;Zooming In With Two Fingers
69027;Thumb Up
15731;Rolling Hand Forward
63165;Pushing Two Fingers Away
54765;Swiping Left
42354;Turning Hand Clockwise
22214;Zooming In With Two Fingers
120049;Zooming Out With Full Hand
30875;Turning Hand Counterclockwise
113726;Shaking Hand
124598;Zooming Out With Full Hand
61827;Zooming In With Two Fingers
94419;Drumming Fingers
141684;Stop Sign
105840;Zooming Out With Full Hand
58584;Swiping Left
119973;No gesture
85056;Drumming Fingers
133535;Stop Sign
94296;Turning Hand Clockwise
48880;Pulling Hand In
124473;Thumb Up
145861;Sliding Two Fingers Down
22884;Zooming Out With Full Hand
37955;Zooming Out With Full Hand
23235;Pushing Two Fingers Away
1352;Sliding Two Fingers Left
35811;Rolling Hand Forward
80307;Sliding Two Fingers Right
16550;Pulling Two Fingers In
118135;No gesture
90235;Sliding Two Fingers Up
108825;Rolling Hand Backward
44262;Pushing Hand Away
35034;Rolling Hand Backward
23806;Pushing Two Fingers Away
45287;Doing other things
144725;Rolling Hand Forward
98186;Pushing Hand Away
143232;Swiping Down
40823;Sliding Two Fingers Up
135702;Stop Sign
72551;Rolling Hand Forward
6227;Zooming Out With Full Hand
87920;Swiping Down
70933;Sliding Two Fingers Right
11402;Stop Sign
133952;Drumming Fingers
60457;Drumming Fingers
145301;Rolling Hand Forward
131653;Sliding Two Fingers Right
78485;Pulling Hand In
138466;Swiping Right
135528;Drumming Fingers
81958;Rolling Hand Forward
3418;Shaking Hand
108074;Pushing Hand Away
61965;Doing other things
69857;Swiping Up
40353;Sliding Two Fingers Down
26353;Pushing Hand Away
80458;Pushing Two Fingers Away
87346;Zooming Out With Full Hand
23147;Rolling Hand Forward
105003;Thumb Down
11223;Pulling Hand In
96764;Sliding Two Fingers Right
130696;Sliding Two Fingers Down
77867;Sliding Two Fingers Down
133834;No gesture
7302;Sliding Two Fingers Left
68113;Stop Sign
78283;Stop Sign
18454;Swiping Down
134076;Swiping Down
66274;Doing other things
81740;Zooming Out With Two Fingers
126169;Swiping Left
126002;Zooming In With Two Fingers
41865;Sliding Two Fingers Right
111810;Turning Hand Counterclockwise
42827;Zooming Out With Two Fingers
120375;Rolling Hand Backward
90068;Rolling Hand Forward
113957;Pulling Hand In
26200;Sliding Two Fingers Left
83149;Shaking Hand
142464;Sliding Two Fingers Right
63781;Rolling Hand Forward
97528;Thumb Up
116127;Doing other things
97269;No gesture
45855;Zooming Out With Full Hand
133038;Doing other things
65564;Sliding Two Fingers Down
141409;Turning Hand Clockwise
110220;Zooming Out With Full Hand
41241;Swiping Left
87719;Sliding Two Fingers Left
124340;Shaking Hand
43829;Rolling Hand Forward
107147;Sliding Two Fingers Left
135490;Pushing Two Fingers Away
116122;Zooming Out With Full Hand
10519;Pulling Hand In
115478;Pulling Hand In
134258;Rolling Hand Backward
21162;Swiping Right
43298;Stop Sign
23559;Pushing Hand Away
35846;Doing other things
140819;Doing other things
68903;Doing other things
69623;Doing other things
38155;No gesture
82632;Zooming In With Two Fingers
116895;Thumb Down
36350;Sliding Two Fingers Left
97124;Doing other things
5739;Pushing Hand Away
7318;Swiping Down
138138;Thumb Up
43476;Sliding Two Fingers Down
26054;Rolling Hand Backward
60316;Sliding Two Fingers Right
36434;Sliding Two Fingers Up
17301;Turning Hand Clockwise
51507;Zooming Out With Full Hand
9303;Swiping Up
101652;Sliding Two Fingers Up
125355;Swiping Up
47837;Sliding Two Fingers Left
65450;Zooming In With Two Fingers
72812;Zooming In With Full Hand
88174;Pulling Hand In
6649;Pushing Hand Away
55561;Sliding Two Fingers Up
12699;Pulling Hand In
5134;Drumming Fingers
2351;Shaking Hand
43199;Zooming Out With Two Fingers
82131;Zooming In With Full Hand
71239;Swiping Right
34305;Pushing Hand Away
133618;Doing other things
146571;Swiping Down
133762;No gesture
25656;Swiping Up
31937;Swiping Up
50419;Doing other things
106055;Turning Hand Clockwise
24056;Zooming Out With Two Fingers
92802;Zooming In With Two Fingers
33539;Swiping Right
128262;Zooming Out With Two Fingers
129313;Doing other things
71083;Pulling Hand In
112215;Zooming In With Two Fingers
112664;Pulling Two Fingers In
56437;Shaking Hand
2045;Pulling Two Fingers In
134863;Zooming In With Full Hand
86237;Swiping Right
106881;Zooming In With Two Fingers
70021;Drumming Fingers
44635;Doing other things
18394;Rolling Hand Forward
110225;Pulling Hand In
123285;Rolling Hand Backward
36113;Shaking Hand
405;Rolling Hand Backward
15988;No gesture
67980;Turning Hand Clockwise
23614;Pulling Two Fingers In
106580;No gesture
56053;Turning Hand Counterclockwise
27506;Shaking Hand
21230;Stop Sign
4910;Rolling Hand Forward
114702;Sliding Two Fingers Left
33611;Thumb Down
95406;Doing other things
35627;Sliding Two Fingers Down
79546;Rolling Hand Backward
141576;Rolling Hand Forward
97374;Shaking Hand
23627;Sliding Two Fingers Left
103774;Pulling Two Fingers In
56487;Swiping Down
92409;Sliding Two Fingers Left
138107;Shaking Hand
44397;Rolling Hand Backward
84510;No gesture
85045;Pulling Hand In
143428;Sliding Two Fingers Left
78697;Zooming In With Full Hand
108430;Rolling Hand Forward
109407;Swiping Down
20826;Sliding Two Fingers Right
20145;Drumming Fingers
87021;Drumming Fingers
70030;Rolling Hand Forward
145368;Pushing Two Fingers Away
116399;Pushing Hand Away
137011;No gesture
30272;Zooming In With Full Hand
55017;Stop Sign
7594;No gesture
99718;Pulling Hand In
145776;No gesture
54554;Zooming Out With Full Hand
18040;Doing other things
78963;Rolling Hand Forward
55724;No gesture
56704;Pulling Hand In
75729;Pulling Two Fingers In
98900;Zooming In With Full Hand
29573;Doing other things
92009;Sliding Two Fingers Left
39883;Sliding Two Fingers Down
15046;Pulling Hand In
122837;Sliding Two Fingers Down
28906;Pushing Hand Away
11197;Doing other things
115006;Sliding Two Fingers Left
31312;Turning Hand Counterclockwise
98074;Sliding Two Fingers Left
127104;Turning Hand Clockwise
85270;Turning Hand Counterclockwise
40518;Pulling Hand In
57521;Sliding Two Fingers Up
94176;Turning Hand Counterclockwise
117373;Rolling Hand Backward
91813;Drumming Fingers
119291;Zooming In With Full Hand
29752;Sliding Two Fingers Right
14246;Doing other things
112475;Thumb Up
67422;Sliding Two Fingers Left
147920;Drumming Fingers
25197;Sliding Two Fingers Right
26251;Zooming In With Full Hand
36181;Drumming Fingers
52595;Doing other things
89695;Pushing Two Fingers Away
18245;Pushing Hand Away
141783;Thumb Up
109523;Zooming Out With Full Hand
81352;Drumming Fingers
53142;Zooming Out With Full Hand
123561;Doing other things
13391;Shaking Hand
108878;Sliding Two Fingers Right
111907;Sliding Two Fingers Up
76308;Zooming Out With Full Hand
37423;Stop Sign
38231;Sliding Two Fingers Up
133974;Pushing Hand Away
108112;Thumb Up
97840;Swiping Left
53145;Zooming In With Two Fingers
124813;Pushing Hand Away
135084;Rolling Hand Forward
61213;Swiping Down
620;Doing other things
2751;Swiping Left
138017;Thumb Up
207;Stop Sign
8656;No gesture
126714;Turning Hand Clockwise
4978;Zooming Out With Two Fingers
8694;Swiping Down
8867;Pulling Two Fingers In
110733;Sliding Two Fingers Left
3216;Stop Sign
24025;Swiping Up
21553;Turning Hand Clockwise
91523;Pulling Two Fingers In
90996;Stop Sign
19565;Pulling Two Fingers In
96754;Swiping Left
58253;Pushing Hand Away
42970;Drumming Fingers
103524;Sliding Two Fingers Down
61703;Zooming Out With Full Hand
82699;Swiping Left
3605;Swiping Up
22837;No gesture
107942;Drumming Fingers
109052;Sliding Two Fingers Right
108470;Pulling Hand In
42887;Sliding Two Fingers Right
114318;Zooming In With Full Hand
123701;Swiping Down
94718;Swiping Left
105346;Thumb Up
79451;Swiping Up
145347;Pushing Two Fingers Away
69260;Rolling Hand Forward
110630;Pulling Hand In
98615;Drumming Fingers
27340;Pulling Hand In
11241;Doing other things
142453;Pushing Hand Away
51466;Pulling Hand In
48798;Stop Sign
42689;Thumb Up
92653;Drumming Fingers
101695;Rolling Hand Backward
20071;Rolling Hand Forward
39400;Swiping Right
87557;Zooming In With Two Fingers
139249;Thumb Up
68104;Drumming Fingers
28863;Pushing Two Fingers Away
74250;Swiping Down
133342;No gesture
143412;Zooming Out With Two Fingers
120678;Pushing Hand Away
26879;Sliding Two Fingers Down
117357;Thumb Down
50568;Swiping Down
50915;Stop Sign
39493;No gesture
104035;Sliding Two Fingers Up
83376;Drumming Fingers
90781;Doing other things
98670;Pulling Two Fingers In
125134;Stop Sign
49790;Sliding Two Fingers Down
25800;Zooming In With Full Hand
31064;Doing other things
32265;Sliding Two Fingers Up
28441;Stop Sign
140286;Thumb Down
135476;Doing other things
49181;Rolling Hand Forward
48534;Zooming Out With Two Fingers
61590;Drumming Fingers
88348;Doing other things
121588;Rolling Hand Backward
104371;Pulling Hand In
11252;Turning Hand Counterclockwise
54591;No gesture
35427;Swiping Right
62311;Zooming In With Two Fingers
70598;Zooming In With Two Fingers
124935;Pushing Two Fingers Away
72554;Shaking Hand
61779;Drumming Fingers
81534;Sliding Two Fingers Up
27060;Zooming Out With Full Hand
50919;Rolling Hand Backward
114975;Thumb Up
40258;Turning Hand Clockwise
27190;Swiping Up
62781;Sliding Two Fingers Down
122258;Pushing Hand Away
64732;Zooming In With Full Hand
129106;Sliding Two Fingers Up
128856;Swiping Down
2917;Swiping Down
85198;Sliding Two Fingers Left
77930;Turning Hand Clockwise
4998;Thumb Down
43720;No gesture
58362;Zooming In With Full Hand
109278;Swiping Left
45499;Pushing Two Fingers Away
104103;Doing other things
102521;Pushing Hand Away
72302;Sliding Two Fingers Right
128190;No gesture
93367;No gesture
36109;Sliding Two Fingers Right
39306;Sliding Two Fingers Right
34845;Thumb Up
37809;Shaking Hand
69005;Sliding Two Fingers Right
108088;Pulling Two Fingers In
101230;Doing other things
106280;Pushing Hand Away
136450;Drumming Fingers
122514;Swiping Up
49010;Swiping Up
10852;Shaking Hand
65889;Turning Hand Clockwise
23110;Pushing Hand Away
136842;Rolling Hand Backward
131726;Doing other things
40525;Swiping Up
125641;Sliding Two Fingers Up
2703;Zooming Out With Two Fingers
43206;Drumming Fingers
113317;Sliding Two Fingers Up
44893;Zooming Out With Two Fingers
136028;Pulling Hand In
22412;Rolling Hand Forward
13925;Sliding Two Fingers Left
42276;Sliding Two Fingers Right
26955;Sliding Two Fingers Right
39487;Swiping Left
145483;Swiping Up
31885;Swiping Up
18644;Doing other things
1882;Pushing Hand Away
92244;Drumming Fingers
22907;Shaking Hand
80437;Thumb Up
128197;Swiping Up
125213;Sliding Two Fingers Up
5968;Doing other things
25125;Swiping Down
19296;Pulling Hand In
118501;Sliding Two Fingers Left
89730;Swiping Left
113168;Pulling Two Fingers In
78857;Turning Hand Counterclockwise
59014;Pushing Hand Away
12946;Turning Hand Clockwise
84366;Pulling Hand In
6067;Rolling Hand Forward
64777;Drumming Fingers
38237;Pulling Two Fingers In
17779;Rolling Hand Forward
137568;Zooming Out With Two Fingers
30292;Rolling Hand Forward
141106;Sliding Two Fingers Down
36874;Thumb Up
90300;Pulling Hand In
10390;Sliding Two Fingers Up
61296;Thumb Down
4841;Pushing Hand Away
147622;Sliding Two Fingers Left
41917;Stop Sign
49019;Zooming In With Two Fingers
125259;Doing other things
128750;Stop Sign
97423;Zooming Out With Two Fingers
142903;Pushing Two Fingers Away
122499;Zooming In With Full Hand
141930;Swiping Left
89938;Zooming In With Full Hand
130079;Zooming Out With Two Fingers
142940;Pulling Two Fingers In
31827;Zooming Out With Two Fingers
53936;No gesture
21048;Thumb Up
70854;Sliding Two Fingers Left
60697;Pushing Hand Away
96936;Doing other things
31440;No gesture
20094;Sliding Two Fingers Right
91279;Pushing Hand Away
58832;Swiping Right
78996;Doing other things
140918;Zooming In With Full Hand
126954;Swiping Up
17445;Stop Sign
102739;Turning Hand Counterclockwise
34179;Thumb Up
49599;Pulling Hand In
96052;Swiping Up
50359;Shaking Hand
10303;Turning Hand Counterclockwise
49412;Pushing Two Fingers Away
88240;Drumming Fingers
17219;Thumb Up
131195;Thumb Up
49525;Sliding Two Fingers Right
60373;Pulling Two Fingers In
112135;Doing other things
11100;Zooming In With Full Hand
63989;Thumb Down
44480;Drumming Fingers
136000;Zooming Out With Two Fingers
116175;Swiping Down
80101;Swiping Right
33876;Thumb Up
29754;Sliding Two Fingers Left
143488;Swiping Left
107739;Zooming In With Two Fingers
5495;Turning Hand Counterclockwise
16442;Doing other things
101578;Pushing Two Fingers Away
44715;Zooming In With Full Hand
104135;Rolling Hand Forward
97498;Sliding Two Fingers Up
44252;Pushing Hand Away
124332;Stop Sign
40752;Pushing Hand Away
146670;Swiping Down
46818;Doing other things
108701;Sliding Two Fingers Right
29844;Sliding Two Fingers Left
54054;Doing other things
62115;Thumb Up
122938;Zooming In With Full Hand
130072;Swiping Right
105804;Swiping Up
7976;Zooming In With Two Fingers
76410;Zooming In With Two Fingers
88092;Pushing Hand Away
109819;Swiping Right
32966;Thumb Up
85190;Swiping Up
86428;Swiping Up
54821;Zooming In With Full Hand
116500;Zooming In With Two Fingers
48753;Swiping Up
26345;Pushing Two Fingers Away
88855;Stop Sign
102339;Stop Sign
114529;Swiping Right
106955;Zooming Out With Full Hand
86281;No gesture
38329;Thumb Up
59485;Drumming Fingers
98029;Swiping Up
48065;Turning Hand Clockwise
130559;Pushing Two Fingers Away
41290;Thumb Up
43794;Swiping Up
121888;Sliding Two Fingers Up
121657;Zooming Out With Full Hand
146604;Swiping Up
133065;Drumming Fingers
81083;Pushing Hand Away
17313;Drumming Fingers
55522;Pulling Two Fingers In
92627;Shaking Hand
108716;Swiping Down
125676;Pulling Hand In
84963;Swiping Down
144760;Drumming Fingers
16949;Stop Sign
53276;Shaking Hand
40019;Pulling Two Fingers In
35051;Swiping Down
71206;Thumb Down
105178;Sliding Two Fingers Down
128149;Doing other things
94994;Rolling Hand Forward
21891;Pushing Two Fingers Away
100900;Doing other things
138158;Shaking Hand
8782;Pushing Hand Away
24651;Swiping Left
8569;Thumb Up
97340;Turning Hand Clockwise
93219;Swiping Down
6130;Thumb Down
100221;Stop Sign
82005;Sliding Two Fingers Left
143117;Sliding Two Fingers Right
54695;Thumb Down
2108;Sliding Two Fingers Up
70006;Swiping Right
75400;Rolling Hand Forward
89843;Sliding Two Fingers Right
17549;Sliding Two Fingers Up
50209;Sliding Two Fingers Down
34627;Pulling Two Fingers In
19283;Swiping Right
121763;Thumb Up
10029;Thumb Up
33849;Pushing Hand Away
18550;Swiping Up
89746;Stop Sign
112349;Drumming Fingers
44873;Pushing Two Fingers Away
133114;Pulling Two Fingers In
95952;Swiping Right
24280;No gesture
119199;Sliding Two Fingers Right
57766;Thumb Up
48643;Pulling Hand In
134694;Thumb Up
49452;Doing other things
70969;Sliding Two Fingers Up
106743;Sliding Two Fingers Up
12121;Swiping Left
131031;Turning Hand Counterclockwise
62400;Pushing Two Fingers Away
126476;Sliding Two Fingers Left
127941;Doing other things
78513;Shaking Hand
44169;Thumb Up
122606;Sliding Two Fingers Left
64805;Pulling Two Fingers In
10501;Pushing Two Fingers Away
11578;Swiping Up
12523;Sliding Two Fingers Down
20447;Zooming In With Full Hand
28700;Sliding Two Fingers Left
12602;Thumb Up
23031;Turning Hand Counterclockwise
73165;No gesture
133858;Sliding Two Fingers Left
48528;Swiping Left
71936;Rolling Hand Backward
4625;Shaking Hand
93733;Thumb Up
38967;Sliding Two Fingers Left
99179;Pushing Two Fingers Away
138461;Sliding Two Fingers Down
73271;Zooming Out With Full Hand
125226;Zooming Out With Full Hand
1204;Stop Sign
66464;Sliding Two Fingers Left
79479;Zooming Out With Full Hand
38734;Thumb Up
71188;Swiping Up
64618;Swiping Right
17865;Drumming Fingers
136536;Rolling Hand Forward
145549;Rolling Hand Backward
118413;Pulling Two Fingers In
52573;Pulling Two Fingers In
50238;Zooming Out With Full Hand
147823;Zooming In With Full Hand
5264;Shaking Hand
5655;Zooming Out With Full Hand
58695;Doing other things
123835;Drumming Fingers
41858;Zooming Out With Full Hand
37137;Zooming In With Two Fingers
116951;Zooming Out With Two Fingers
11780;Zooming In With Full Hand
65208;Pushing Hand Away
4310;Stop Sign
89107;Stop Sign
54360;Rolling Hand Backward
71114;Swiping Up
4013;Drumming Fingers
7114;Shaking Hand
36788;Turning Hand Clockwise
65243;Sliding Two Fingers Left
65180;Pulling Hand In
104664;Pushing Hand Away
148028;Sliding Two Fingers Up
104846;Zooming Out With Full Hand
22806;Sliding Two Fingers Left
17014;Thumb Down
83017;Zooming In With Two Fingers
18802;Swiping Down
3906;Rolling Hand Forward
95775;Rolling Hand Forward
79455;Sliding Two Fingers Left
113311;Zooming In With Full Hand
133698;Swiping Left
5190;Doing other things
119771;Zooming In With Two Fingers
136459;Sliding Two Fingers Up
46959;Thumb Up
95017;Thumb Up
49344;Turning Hand Counterclockwise
97854;Thumb Down
76459;Pushing Hand Away
7756;Doing other things
43115;Drumming Fingers
55194;Stop Sign
100888;Pulling Two Fingers In
12302;Pulling Two Fingers In
135785;Swiping Up
77921;Pushing Hand Away
121326;Pushing Hand Away
120225;Zooming Out With Two Fingers
83220;Swiping Up
146392;Sliding Two Fingers Up
92451;Sliding Two Fingers Down
2146;Thumb Down
130081;Swiping Left
51439;Rolling Hand Forward
73464;Swiping Right
79800;Swiping Left
120221;Swiping Down
70300;Doing other things
13320;Swiping Up
29082;Doing other things
79288;Pulling Two Fingers In
108565;Shaking Hand
44331;Sliding Two Fingers Left
106493;Pulling Hand In
53531;Sliding Two Fingers Down
71892;No gesture
82684;Doing other things
94347;Turning Hand Counterclockwise
129757;Zooming Out With Two Fingers
87949;Doing other things
128596;Thumb Down
48168;No gesture
52702;Pushing Hand Away
43385;Thumb Up
64941;Thumb Down
141810;Sliding Two Fingers Up
89217;No gesture
72152;Thumb Down
67610;Sliding Two Fingers Right
48312;Sliding Two Fingers Up
51970;Swiping Left
114607;Zooming In With Full Hand
63726;Sliding Two Fingers Right
63654;Swiping Down
14708;Sliding Two Fingers Right
64414;Stop Sign
84034;Thumb Down
71582;Swiping Up
96216;Zooming Out With Two Fingers
52892;Zooming In With Two Fingers
1533;Doing other things
43891;Turning Hand Counterclockwise
138319;Shaking Hand
117043;Turning Hand Clockwise
49602;Zooming In With Two Fingers
118732;Pulling Hand In
75340;Pulling Hand In
123348;Drumming Fingers
137426;Shaking Hand
93582;Stop Sign
18006;Rolling Hand Forward
14610;Swiping Down
105757;Doing other things
61431;Swiping Right
82224;Sliding Two Fingers Down
2089;Rolling Hand Backward
24939;Zooming Out With Full Hand
85987;Shaking Hand
94982;Shaking Hand
111959;Pushing Two Fingers Away
34148;Pulling Two Fingers In
77493;Sliding Two Fingers Left
18279;Pulling Two Fingers In
52718;Pushing Hand Away
45394;Thumb Down
79450;Doing other things
113541;Pulling Two Fingers In
147600;Shaking Hand
25117;Swiping Right
31444;Swiping Up
29640;Pushing Two Fingers Away
91953;Thumb Down
45006;Zooming Out With Full Hand
89154;Sliding Two Fingers Right
80623;Pulling Two Fingers In
143089;Swiping Right
97346;Rolling Hand Backward
20350;Zooming In With Two Fingers
69318;Pushing Two Fingers Away
27334;Pulling Hand In
101102;Doing other things
54307;Drumming Fingers
34401;Zooming Out With Two Fingers
52866;Zooming In With Two Fingers
109896;Rolling Hand Forward
54999;Doing other things
84199;Zooming Out With Full Hand
39366;Pushing Hand Away
77511;Zooming Out With Full Hand
12693;Zooming In With Full Hand
140556;Turning Hand Counterclockwise
45352;Pushing Two Fingers Away
66489;Sliding Two Fingers Left
27741;Sliding Two Fingers Down
134459;Shaking Hand
23391;Stop Sign
135969;Thumb Down
69261;Rolling Hand Forward
109899;Turning Hand Counterclockwise
54149;Zooming In With Full Hand
22745;Doing other things
62457;Swiping Left
2376;Zooming In With Full Hand
89500;Zooming Out With Full Hand
89867;Sliding Two Fingers Right
43389;Sliding Two Fingers Right
95787;Swiping Up
87151;Sliding Two Fingers Up
63828;Drumming Fingers
132741;Zooming In With Full Hand
29227;Sliding Two Fingers Right
7264;Zooming In With Two Fingers
121566;Sliding Two Fingers Right
28620;Drumming Fingers
94354;Sliding Two Fingers Left
117517;No gesture
78148;Pulling Two Fingers In
102801;Thumb Down
41739;Sliding Two Fingers Down
18777;Sliding Two Fingers Down
114891;Doing other things
35163;Swiping Right
108859;Swiping Up
93839;Pulling Hand In
133378;Zooming In With Two Fingers
104763;Swiping Down
30856;Sliding Two Fingers Left
63055;Doing other things
49890;Pushing Two Fingers Away
139701;No gesture
123022;Pushing Hand Away
25860;Swiping Right
60802;Swiping Down
94771;Sliding Two Fingers Up
132594;Sliding Two Fingers Right
3134;Pushing Hand Away
48938;Turning Hand Clockwise
135547;Pulling Hand In
33013;Rolling Hand Forward
108571;Rolling Hand Backward
